,Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,last
53035,Sub-Saharan Africa (IDA & IBRD),TSS,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,30943507.0,31594117.0,32000969.0,32724630.0,33301155.0,33914969.0,34723335.0,35693789.0,36430771.0,37193492.0,38255568.0,38948479.0,39584014.0,40844802.0,41236148.0,44840156.0,45505826.0,45006295.0,45684063.0,45055955.0,48017518.0,48195354.0,51574224.0,52460219.0,53136790.0,52992546.0,51201227.0,49991867.0,49898224.0,49946954.0,50244940.0,50587171.0,50776782.0,51398351.0,52062940.0,52062940.0
53036,Sub-Saharan Africa (IDA & IBRD),TSS,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,18927130.0,19289969.0,19504748.0,19867133.0,20174294.0,20452884.0,20859649.0,21322358.0,21648512.0,21967000.0,22460394.0,22696727.0,22921811.0,23653888.0,23904692.0,26328110.0,26485262.0,27040992.0,27281656.0,26996179.0,28485274.0,28369669.0,30517500.0,30955866.0,31340506.0,31110166.0,29750399.0,29100418.0,28971322.0,28825985.0,28806654.0,28700733.0,28477958.0,28597523.0,28796804.0,28796804.0
53037,Sub-Saharan Africa (IDA & IBRD),TSS,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,12016377.0,12304147.0,12496222.0,12857496.0,13126861.0,13462085.0,13863686.0,14371430.0,14782259.0,15226492.0,15795174.0,16251752.0,16662204.0,17190914.0,17331456.0,18512046.0,19020564.0,17965303.0,18402407.0,18059776.0,19532244.0,19825684.0,21056724.0,21504352.0,21796284.0,21882381.0,21450828.0,20891449.0,20926902.0,21120970.0,21438286.0,21886437.0,22298823.0,22800828.0,23266136.0,23266136.0
54187,Upper middle income,UMC,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,72.49858,72.37518,72.04227,71.71768,71.00322,70.33341,69.37632,69.04313,68.38601,67.69021,66.96594,67.16791,64.80888,64.2751,63.54884,63.30062,62.9886,62.69879,62.40582,61.93823,61.08911,55.9965,55.36259,54.56582,54.83183,54.34202,54.13798,54.40541,53.7328,53.14119,53.67688,52.35415,52.01476,51.1705,50.17419,50.35694,50.5853,49.42491,50.0173,50.0175,48.94963,45.39643,48.74182,48.6642,48.6642
54188,Upper middle income,UMC,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,51302705.0,51610851.0,49039051.0,46542708.0,44424473.0,42768351.0,40947397.0,40424326.0,38995203.0,37870904.0,36582878.0,33324076.0,28950634.0,28362044.0,27079583.0,25555073.0,24132530.0,22682879.0,21222372.0,19608362.0,18600933.0,11322575.0,10792604.0,10327300.0,10020303.0,9726341.0,9312499.0,8384115.0,8032370.0,7676195.0,8390446.0,7359558.0,5835441.0,7205613.0,7197088.0,7171154.0,4816732.0,4987842.0,3604897.0,6029257.0,3175086.0,3228350.0,6075749.0,5895761.0,5895761.0
54189,Upper middle income,UMC,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,37193730.0,37353446.0,35328845.0,33379353.0,31542808.0,30080440.0,28407798.0,27910218.0,26667265.0,25634895.0,24498067.0,22383086.0,18762582.0,18229732.0,17208760.0,16176519.0,15200744.0,14221891.0,13243996.0,12145071.0,11363144.0,6340245.0,5975065.0,5635176.0,5494316.0,5285490.0,5041599.0,4561412.0,4316018.0,4079221.0,4503729.0,3853034.0,3035291.0,3687148.0,3611081.0,3611174.0,2436559.0,2465236.0,1803072.0,3015684.0,1554193.0,1465556.0,2961431.0,2869125.0,2869125.0
54190,Upper middle income,UMC,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,14108974.0,14257406.0,13710206.0,13163356.0,12881665.0,12687911.0,12539599.0,12514108.0,12327938.0,12236009.0,12084811.0,10940990.0,10188052.0,10132312.0,9870822.0,9378554.0,8931786.0,8460988.0,7978376.0,7463290.0,7237789.0,4982330.0,4817539.0,4692124.0,4525987.0,4440851.0,4270900.0,3822703.0,3716353.0,3596974.0,3886717.0,3506524.0,2800150.0,3518465.0,3586007.0,3559980.0,2380174.0,2522606.0,1801825.0,3013573.0,1620893.0,1762795.0,3114318.0,3026636.0,3026636.0
55340,World,WLD,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,64.80187,64.74323,64.61843,64.28643,63.92614,63.46522,63.03503,62.52743,62.26148,61.83345,61.432,61.03425,60.86149,61.93297,61.77784,61.51572,61.40472,61.34616,61.51739,61.25921,60.98431,60.67707,60.06326,61.40357,61.06573,60.97279,60.48413,60.729,61.0474,60.7358,61.62703,61.05577,59.68425,60.5565,60.14179,59.27924,58.52455,58.57961,58.26,57.85175,57.12328,56.7141,56.3122,55.65101,55.31914,55.31914
55341,World,WLD,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,172562226.0,176004813.0,178062768.0,177257223.0,176650061.0,176600849.0,176947533.0,176656102.0,177801633.0,177811388.0,178028062.0,177962854.0,174999048.0,171606561.0,170705478.0,169284848.0,168054387.0,166029126.0,164298973.0,162228844.0,160301326.0,158743338.0,151296719.0,144813683.0,143119124.0,144979049.0,144130853.0,140972176.0,138132761.0,135304420.0,135802089.0,132476771.0,136380850.0,127451101.0,126886292.0,126441377.0,123570451.0,116612779.0,112245339.0,107832757.0,107205133.0,102120889.0,100038622.0,101283924.0,99401267.0,99401267.0
55342,World,WLD,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,111823546.0,113951194.0,115061372.0,113952339.0,112925562.0,112080125.0,111538933.0,110458519.0,110701924.0,109946924.0,109366203.0,108618294.0,106507028.0,106281032.0,105458152.0,104136798.0,103193332.0,101852488.0,101072444.0,99380106.0,97758658.0,96320814.0,90873743.0,88920776.0,87396737.0,88397771.0,87176299.0,85610998.0,84326458.0,82178217.0,83690789.0,80884707.0,81397892.0,77179932.0,76311684.0,74953482.0,72319051.0,68311314.0,65394133.0,62383137.0,61239092.0,57916940.0,56333949.0,56365524.0,54987922.0,54987922.0
55343,World,WLD,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,60738680.0,62053619.0,63001396.0,63304884.0,63724499.0,64520724.0,65408601.0,66197583.0,67099709.0,67864463.0,68661858.0,69344560.0,68492019.0,65325529.0,65247326.0,65148051.0,64861054.0,64176638.0,63226529.0,62848738.0,62542668.0,62422524.0,60422977.0,55892907.0,55722387.0,56581278.0,56954553.0,55361178.0,53806303.0,53126203.0,52111300.0,51592064.0,54982958.0,50271169.0,50574608.0,51487895.0,51251401.0,48301465.0,46851206.0,45449620.0,45966041.0,44203949.0,43704673.0,44918400.0,44413346.0,44413346.0
56493,Afghanistan,AFG,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,61.19023,62.46916,62.46916,62.46916,62.46916,62.46916,62.46916,62.46916,61.47396,61.47396,61.47396
56494,Afghanistan,AFG,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,1786482.0,3075242.0,3075242.0,3075242.0,3075242.0,3075242.0,3075242.0,3075242.0,2791022.0,2791022.0,2791022.0
56495,Afghanistan,AFG,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1093152.0,1921078.0,1921078.0,1921078.0,1921078.0,1921078.0,1921078.0,1921078.0,1715752.0,1715752.0,1715752.0
56496,Afghanistan,AFG,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,693330.0,1154164.0,1154164.0,1154164.0,1154164.0,1154164.0,1154164.0,1154164.0,1075270.0,1075270.0,1075270.0
57646,Albania,ALB,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.07105,45.07105,45.07105,45.07105,45.07105,45.07105,45.07105,36.40197,36.40197,36.40197,44.77548,58.49342,58.49342,58.49342,58.49342,58.49342,58.49342,26.4484,26.4484,26.4484
57647,Albania,ALB,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3014.0,3014.0,3014.0,3014.0,3014.0,3014.0,3014.0,6519.0,6519.0,6519.0,6506.0,4229.0,4229.0,4229.0,4229.0,4229.0,4229.0,3076.0,3076.0,3076.0
57648,Albania,ALB,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,2373.0,2373.0,2373.0,2913.0,2474.0,2474.0,2474.0,2474.0,2474.0,2474.0,814.0,814.0,814.0
57649,Albania,ALB,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.0,1656.0,1656.0,1656.0,1656.0,1656.0,1656.0,4146.0,4146.0,4146.0,3593.0,1755.0,1755.0,1755.0,1755.0,1755.0,1755.0,2263.0,2263.0,2263.0
58799,Algeria,DZA,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,72.43391,69.25758,69.25758,69.25758,69.25758,65.09607,65.09607,65.263,65.263,65.263,65.263,65.263,65.263,65.263,65.263,65.263,65.263,52.3229,52.3229,52.3229
58800,Algeria,DZA,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,1234011.0,721781.0,721781.0,721781.0,721781.0,625222.0,625222.0,473503.0,473503.0,473503.0,473503.0,473503.0,473503.0,473503.0,473503.0,473503.0,473503.0,156217.0,156217.0,156217.0
58801,Algeria,DZA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,893842.0,499888.0,499888.0,499888.0,499888.0,406995.0,406995.0,309022.0,309022.0,309022.0,309022.0,309022.0,309022.0,309022.0,309022.0,309022.0,309022.0,81738.0,81738.0,81738.0
58802,Algeria,DZA,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,340169.0,221893.0,221893.0,221893.0,221893.0,218227.0,218227.0,164481.0,164481.0,164481.0,164481.0,164481.0,164481.0,164481.0,164481.0,164481.0,164481.0,74480.0,74480.0,74480.0
59952,American Samoa,ASM,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128,57.88128
59953,American Samoa,ASM,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
59954,American Samoa,ASM,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
59955,American Samoa,ASM,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
62258,Angola,AGO,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7448,69.7448,69.7448,69.7448,69.7448,69.7448,69.7448,69.7448,69.7448,69.7448,69.7448,69.7448,69.7448,66.48726,66.48726,66.48726,66.48726,66.48726,66.48726,66.48726
62259,Angola,AGO,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888421.0,888421.0,888421.0,888421.0,888421.0,888421.0,888421.0,888421.0,888421.0,888421.0,888421.0,888421.0,888421.0,1164512.0,1164512.0,1164512.0,1164512.0,1164512.0,1164512.0,1164512.0
62260,Angola,AGO,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619628.0,619628.0,619628.0,619628.0,619628.0,619628.0,619628.0,619628.0,619628.0,619628.0,619628.0,619628.0,619628.0,774252.0,774252.0,774252.0,774252.0,774252.0,774252.0,774252.0
62261,Angola,AGO,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268794.0,268794.0,268794.0,268794.0,268794.0,268794.0,268794.0,268794.0,268794.0,268794.0,268794.0,268794.0,268794.0,390260.0,390260.0,390260.0,390260.0,390260.0,390260.0,390260.0
64564,Argentina,ARG,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,43.43186,43.43186,43.43186,43.43186,43.43186,43.43186,43.43186,43.43186,43.43186,43.43186,43.43186,43.59854,43.59854,43.59854,43.59854,43.59854,43.59854,43.59854,43.59854,43.59854,43.59854,40.30201,40.30201,40.30201,40.30201,40.30201,44.38655,44.38655,44.38655,36.21393,29.00909,38.32939,30.5949,44.47217,41.99299,40.16207,36.94259,36.94259,23.68118,23.68118,23.68118
64565,Argentina,ARG,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,141682.0,141682.0,141682.0,141682.0,141682.0,141682.0,141682.0,141682.0,141682.0,141682.0,141682.0,92052.0,92052.0,92052.0,92052.0,92052.0,92052.0,92052.0,92052.0,92052.0,92052.0,70617.0,70617.0,70617.0,70617.0,70617.0,36843.0,36843.0,36843.0,28373.0,48391.0,25852.0,43473.0,31233.0,49247.0,30736.0,34779.0,34779.0,35374.0,35374.0,35374.0
64566,Argentina,ARG,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,61535.0,61535.0,61535.0,61535.0,61535.0,61535.0,61535.0,61535.0,61535.0,61535.0,61535.0,40133.0,40133.0,40133.0,40133.0,40133.0,40133.0,40133.0,40133.0,40133.0,40133.0,28460.0,28460.0,28460.0,28460.0,28460.0,16353.0,16353.0,16353.0,10275.0,14038.0,9909.0,13300.0,13890.0,20680.0,12344.0,12848.0,12848.0,8377.0,8377.0,8377.0
64567,Argentina,ARG,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,80147.0,80147.0,80147.0,80147.0,80147.0,80147.0,80147.0,80147.0,80147.0,80147.0,80147.0,51919.0,51919.0,51919.0,51919.0,51919.0,51919.0,51919.0,51919.0,51919.0,51919.0,42157.0,42157.0,42157.0,42157.0,42157.0,20490.0,20490.0,20490.0,18098.0,34353.0,15943.0,30172.0,17343.0,28567.0,18392.0,21930.0,21930.0,26997.0,26997.0,26997.0
65717,Armenia,ARM,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,49.07665,49.07665,49.07665,49.07665,49.07665,49.07665,49.07665,49.07665,49.07665,49.07665,49.07665,49.07665,37.37666,37.37666,37.37666,37.37666,37.37666,37.37666,37.37666,37.37666,37.37666,37.37666,41.93815,41.93815,41.93815,41.93815,41.93815,41.93815,39.8225,39.8225,39.8225,39.8225
65718,Armenia,ARM,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,767.0,767.0,767.0,767.0,767.0,767.0,586.0,586.0,586.0,586.0
65719,Armenia,ARM,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,322.0,322.0,322.0,322.0,322.0,322.0,233.0,233.0,233.0,233.0
65720,Armenia,ARM,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,445.0,445.0,445.0,445.0,445.0,445.0,352.0,352.0,352.0,352.0
66870,Aruba,ABW,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.41936,43.41936,43.41936,43.41936,43.41936,43.41936,43.41936,43.41936,43.41936,43.41936,38.01119,38.01119,38.01119,38.01119,38.01119,38.01119,38.01119,38.01119,59.80242,59.80242,59.80242
66871,Aruba,ABW,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,76.0,76.0,76.0
66872,Aruba,ABW,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,45.0,45.0,45.0
66873,Aruba,ABW,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,30.0,30.0,30.0
70329,Azerbaijan,AZE,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.92293,43.92293,43.92293,43.92293,43.92293,43.92293,43.92293,43.92293,50.53787,50.53787,55.49248,67.03411,60.45007,64.07631,75.31501,71.79086,67.34207,67.29037,66.8973,66.8973,66.8973,66.8973
70330,Azerbaijan,AZE,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,198.0,198.0,901.0,912.0,1016.0,1126.0,824.0,721.0,926.0,928.0,929.0,929.0,929.0,929.0
70331,Azerbaijan,AZE,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,100.0,100.0,500.0,611.0,614.0,721.0,620.0,518.0,624.0,624.0,621.0,621.0,621.0,621.0
70332,Azerbaijan,AZE,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.0,898.0,898.0,898.0,898.0,898.0,898.0,898.0,98.0,98.0,401.0,301.0,402.0,404.0,203.0,203.0,302.0,303.0,307.0,307.0,307.0,307.0
72635,Bahrain,BHR,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,58.51938,58.51938,58.51938,58.51938,58.51938,58.51938,58.51938,58.51938,58.51938,58.51938,52.03464,52.03464,52.03464,52.03464,52.03464,52.03464,52.03464,52.03464,52.03464,52.03464,40.8862,40.8862,40.8862,40.8862,40.8862,40.8862,40.8862,40.8862,40.8862,45.9515,45.9515,45.9515,45.9515,45.9515,45.9515,95.12332,98.49733,95.59891,95.59891,95.59891
72636,Bahrain,BHR,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,10848.0,10848.0,10848.0,10848.0,10848.0,10848.0,10848.0,10848.0,10848.0,10848.0,2615.0,2615.0,2615.0,2615.0,2615.0,2615.0,2615.0,2615.0,2615.0,2615.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,8477.0,8477.0,8477.0,8477.0,8477.0,8477.0,975.0,763.0,599.0,599.0,599.0
72637,Bahrain,BHR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,6348.0,6348.0,6348.0,6348.0,6348.0,6348.0,6348.0,6348.0,6348.0,6348.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,1498.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,928.0,751.0,573.0,573.0,573.0
72638,Bahrain,BHR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,1254.0,1254.0,1254.0,1254.0,1254.0,1254.0,1254.0,1254.0,1254.0,1254.0,2166.0,2166.0,2166.0,2166.0,2166.0,2166.0,2166.0,2166.0,2166.0,4582.0,4582.0,4582.0,4582.0,4582.0,4582.0,48.0,11.0,26.0,26.0,26.0
